"","id","Year","Month","Day","day_of_week","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"3319",9407001610,2014,7,15,2,271900,3,1.75,1890,11875,1,0,0,3,7,1230,660,1979,0,98045,47.4472,-121.774,1580,10920
"3320",7701450110,2014,8,15,5,1040000,4,2.5,3770,10893,2,0,2,3,11,3770,0,1997,0,98006,47.5646,-122.129,3710,9685
"3321",1235700042,2014,5,28,3,537000,3,2.5,1550,12920,2,0,0,5,7,1550,0,1999,0,98033,47.6973,-122.194,2610,10800
"3322",2768301482,2014,8,21,4,490000,3,2.25,1280,1520,2,0,0,3,8,1080,200,2008,0,98107,47.6651,-122.368,1280,1681
"3323",3179100435,2014,7,15,2,641000,2,1,1420,5332,1,0,0,3,8,1070,350,1953,0,98105,47.6694,-122.275,2400,5406
"3324",4363700304,2014,8,4,1,4e+05,2,1,1270,7440,1,0,0,4,7,910,360,1949,0,98126,47.5285,-122.372,1040,7500
"3325",3705900124,2015,2,20,5,302000,5,1.75,2360,8642,1.5,0,0,5,7,2060,300,1926,0,98133,47.7617,-122.335,1950,8491
"3326",5112800060,2014,6,6,5,455000,4,1.75,2050,94525,1,0,0,4,7,1250,800,1959,0,98058,47.4492,-122.084,2270,47480
"3327",5028600550,2014,12,29,1,262000,3,1.75,1320,6530,1,0,0,4,7,1320,0,1989,0,98023,47.2871,-122.354,1620,6817
"3328",3570000160,2014,7,10,4,610000,4,2.75,2600,36583,1,0,0,5,8,1580,1020,1976,0,98075,47.593,-122.054,2300,27820
"3329",2301400325,2015,4,7,2,760000,3,2,1810,4500,1,0,0,4,7,980,830,1906,0,98117,47.681,-122.359,1800,4500
"3330",2600110250,2015,4,30,4,840000,4,2.5,2170,9796,1,0,0,4,8,1650,520,1980,0,98006,47.5505,-122.152,2350,9796
"3331",5700000515,2014,11,20,4,690000,4,2,2230,5000,1.5,0,0,4,7,1510,720,1922,0,98144,47.5772,-122.292,2140,5000
"3332",2817850290,2014,12,1,1,258000,3,2,1790,7879,1.5,0,0,3,7,1790,0,1998,0,98001,47.2634,-122.289,1790,7879
"3333",8682281480,2014,7,25,5,592500,2,2,1870,4751,1,0,0,3,8,1870,0,2006,0,98053,47.7082,-122.015,2170,5580
"3334",629420080,2014,8,20,3,731000,4,2.5,3070,5936,2,0,0,3,9,3070,0,2005,0,98075,47.5902,-121.988,3160,5936
"3335",5398600075,2014,8,25,1,523500,2,2,1600,5969,1,0,0,4,7,800,800,1950,0,98116,47.5691,-122.394,1520,5969
"3336",8651540040,2014,7,18,5,549000,3,2.25,1920,10961,2,0,0,3,8,1920,0,1981,0,98074,47.6432,-122.057,2000,10706
"3337",2391602250,2014,6,26,4,440000,4,1.5,1770,5750,2,0,0,3,7,1770,0,1947,0,98116,47.5621,-122.394,970,5750
"3338",3644100086,2014,5,5,1,340000,2,1.5,1160,1438,2,0,0,3,7,1160,0,2001,0,98144,47.5917,-122.295,1220,1740
"3339",7518502030,2014,11,17,1,410000,4,2,1900,5100,1,0,0,3,6,950,950,1914,1973,98117,47.6767,-122.38,1230,5100
"3340",7893805650,2015,3,13,5,475000,5,2,2050,10200,1,0,0,3,6,1430,620,1956,0,98198,47.4136,-122.333,1940,8625
"3341",1698900195,2014,9,2,2,710000,3,2,1880,3000,1,0,0,4,8,1040,840,1931,0,98109,47.6418,-122.351,1790,3000
"3342",6699001200,2015,5,7,4,355000,5,2.5,3220,5806,2,0,0,3,8,3220,0,2002,0,98042,47.3714,-122.103,2760,5813
"3343",8680300010,2015,3,24,2,290000,3,2,1360,6685,1,0,0,3,7,1360,0,1952,0,98155,47.7365,-122.324,1300,8138
"3344",7435500085,2014,5,28,3,380000,3,2,1660,8281,1,0,0,3,7,1660,0,1949,0,98136,47.5568,-122.382,1660,7559
"3345",2201500440,2014,5,20,2,345000,3,1.5,1240,11200,1,0,0,4,7,1240,0,1954,0,98006,47.5716,-122.138,1240,11008
"3346",7202261060,2014,12,29,1,577000,3,2.5,2560,5238,2,0,0,3,8,2560,0,2001,0,98053,47.6887,-122.04,2560,5185
"3347",255550150,2014,11,18,2,352000,3,2.5,2090,3002,2,0,0,3,7,1670,420,2005,0,98019,47.745,-121.984,2090,3163
"3348",1226069045,2014,8,27,3,979500,4,3.75,4133,361548,2,0,0,3,11,4133,0,2000,0,98019,47.7479,-121.972,1970,291416
"3349",9528102993,2014,12,29,1,495000,3,1.5,1580,1228,3,0,0,3,8,1580,0,2014,0,98115,47.6765,-122.32,1580,3605
"3350",7624700050,2014,12,23,2,565000,1,1,1370,6250,1.5,0,0,4,7,1370,0,1921,0,98136,47.5571,-122.385,1450,6250
"3351",7600125,2014,12,18,4,630000,5,1,3020,4800,2,0,0,3,7,3020,0,1901,0,98122,47.6025,-122.313,1350,1307
"3352",9510900270,2014,12,11,4,254000,3,2,2070,9000,1,0,0,4,7,1450,620,1969,0,98023,47.3085,-122.376,1630,7885
"3353",2372800050,2014,5,21,3,220000,3,1,1060,9126,1,0,2,5,7,1060,0,1956,0,98022,47.201,-121.999,1300,9126
"3354",7167000020,2014,6,16,1,792500,4,2.5,4290,175421,2,0,0,3,10,4290,0,2004,0,98010,47.3585,-121.988,3370,63162
"3355",2581900165,2014,10,21,2,1130000,4,3.5,4300,8406,2,0,1,3,11,3580,720,1987,0,98040,47.5396,-122.214,2770,10006
"3356",7017200110,2014,10,28,2,4e+05,3,1,1690,6658,1,0,0,3,7,1690,0,1942,1982,98133,47.7099,-122.35,1080,5925
"3357",6824100007,2015,3,26,4,427005,3,3,1460,1200,3,0,0,3,8,1460,0,2006,0,98117,47.7,-122.367,1460,1245
"3358",6675500133,2014,8,22,5,325000,2,1,900,8374,1,0,0,3,7,900,0,1984,0,98034,47.7282,-122.225,1580,8965
"3359",5423040140,2015,4,2,4,680000,3,2.25,2300,9914,2,0,0,4,8,2300,0,1980,0,98027,47.5677,-122.086,2240,9032
"3360",3333002385,2015,4,17,5,370000,5,3,2220,5185,2,0,3,3,7,2220,0,2003,0,98118,47.543,-122.29,2340,6316
"3361",3869900138,2015,2,23,1,489950,3,2.25,1590,926,3,0,0,3,8,1590,0,2014,0,98136,47.5402,-122.387,1640,1321
"3362",3797300190,2014,7,8,2,308950,4,2.5,1920,8562,2,0,2,4,7,1920,0,1994,0,98022,47.1932,-122.008,1820,8628
"3363",4034900065,2014,5,30,5,459900,3,1.75,2580,11000,1,0,0,4,7,1290,1290,1951,0,98006,47.5646,-122.181,2280,17643
"3364",3622069122,2014,9,3,3,665000,4,3.5,3770,47480,2,0,0,3,9,3770,0,2003,0,98010,47.3552,-121.99,3380,42689
"3365",1982201465,2014,11,21,5,475999,4,1.75,1880,4175,1.5,0,0,3,7,1090,790,1944,0,98107,47.6646,-122.364,1700,3758
"3366",7977200055,2015,2,13,5,550000,3,1,1010,6120,1,0,0,3,7,860,150,1940,0,98115,47.6861,-122.296,1930,6120
"3367",200500410,2015,5,6,3,575000,3,2.5,1960,9535,2,0,0,3,8,1960,0,1989,0,98011,47.7371,-122.215,2520,9206
"3368",6600490300,2015,1,26,1,230000,2,2,1300,3608,1,0,0,3,7,1300,0,2004,0,98198,47.3623,-122.309,1510,3608
"3369",8682262400,2014,7,18,5,430000,2,1.75,1350,4003,1,0,0,3,8,1350,0,2004,0,98053,47.7176,-122.033,1350,4479
"3370",5045700330,2014,7,25,5,460000,4,2.5,2200,6400,2,0,0,3,8,2200,0,2010,0,98059,47.4856,-122.156,2600,5870
"3371",4022901316,2014,10,31,5,475000,3,2.5,2480,6031,2,0,0,3,8,2480,0,2001,0,98155,47.772,-122.297,1850,7704
"3372",5152000030,2015,2,4,3,305000,5,2.5,2500,12220,1,0,0,3,8,1690,810,1962,0,98003,47.3335,-122.325,2130,12000
"3373",3955900500,2015,3,13,5,424950,4,2.5,2760,5564,2,0,0,3,7,2760,0,2001,0,98056,47.4814,-122.189,2670,5626
"3374",1326059185,2015,3,20,5,752875,4,2.5,2800,72309,2,0,0,3,9,2800,0,1992,0,98072,47.7432,-122.112,2280,36420
"3375",8079100140,2014,7,28,1,690000,4,2.5,2120,8448,2,0,0,4,9,2120,0,1989,0,98029,47.5654,-122.01,2140,8122
"3376",4131900066,2014,8,25,1,3100000,3,3,3920,13085,2,1,4,4,11,3920,0,1996,0,98040,47.5716,-122.204,3450,13287
"3377",2061100570,2015,2,10,2,595000,3,1.75,1910,5753,1,0,3,3,8,1110,800,1941,0,98115,47.6898,-122.327,1630,5580
"3378",809002675,2015,4,13,1,660000,3,2,1140,6000,1,0,0,3,7,1140,0,1909,0,98109,47.637,-122.355,1260,4000
"3379",1623069046,2015,3,12,4,1700000,4,3.5,4070,336283,2,0,0,3,11,4070,0,2006,0,98027,47.478,-122.038,3020,44613
"3380",5279100680,2014,6,5,4,240000,3,1,1150,4825,1,0,0,4,6,1150,0,1957,0,98027,47.5321,-122.029,1760,7121
"3381",686200840,2015,4,22,3,593450,4,2.25,2130,7172,2,0,0,4,8,2130,0,1964,0,98008,47.6271,-122.112,1910,7653
"3382",7338000150,2015,1,29,4,160000,2,1,1070,4200,1,0,0,4,6,1070,0,1983,0,98002,47.3336,-122.215,1150,4200
"3383",7849202299,2015,2,18,3,320000,0,2.5,1490,7111,2,0,0,3,7,1490,0,1999,0,98065,47.5261,-121.826,1500,4675
"3384",6791400320,2014,9,23,2,257500,3,1.75,1530,14087,1,0,0,3,7,1070,460,1979,0,98042,47.3146,-122.043,1770,13660
"3385",333100265,2014,9,24,3,1250000,4,3.25,3160,10043,2,0,2,3,9,3160,0,2011,0,98034,47.7001,-122.238,3450,10043
"3386",3876311650,2014,6,19,4,6e+05,4,2.25,3070,8400,2,0,0,4,8,3070,0,1970,0,98034,47.7316,-122.169,1880,8000
"3387",2551500180,2014,9,5,5,295000,3,1.75,1250,9486,1,0,0,4,6,1250,0,1971,0,98070,47.4341,-122.446,1270,9600
"3388",6117500785,2014,7,22,2,590000,3,2.25,2300,12430,1,0,2,4,8,1580,720,1960,0,98166,47.435,-122.347,2500,12430
"3389",6909200355,2015,4,24,5,830000,5,3.5,2880,3750,2,0,2,3,8,2270,610,2001,0,98144,47.5905,-122.292,2060,4000
"3390",5151600120,2014,6,18,3,310000,4,2.5,2660,12672,1,0,0,4,8,1740,920,1960,0,98003,47.3334,-122.323,2280,12477
"3391",6979970140,2015,4,17,5,475000,3,2.5,2370,3239,2,0,0,3,8,1950,420,2006,0,98072,47.7515,-122.174,2520,3431
"3392",3395040920,2014,6,18,3,3e+05,3,2.5,1700,3575,2,0,0,3,7,1700,0,2000,0,98108,47.5418,-122.295,1590,3380
"3393",8081020370,2014,7,9,3,1360000,4,3.5,3550,11000,1,0,2,3,11,2260,1290,1999,0,98006,47.5506,-122.134,4100,10012
"3394",7349600230,2014,7,29,2,275000,3,2.25,1640,6044,2,0,0,3,7,1640,0,1996,0,98002,47.2844,-122.205,1600,7418
"3395",2868300061,2014,9,18,4,272000,4,1.75,1390,10660,1,0,0,4,7,1030,360,1960,0,98198,47.4128,-122.323,1800,11960
"3396",1025049268,2014,7,21,1,549900,2,1.75,1140,936,2,0,0,3,8,940,200,2014,0,98105,47.6647,-122.284,1160,1327
"3397",3623059027,2014,10,22,3,2e+05,2,0.75,780,55764,1,0,0,4,4,780,0,1945,0,98058,47.442,-122.105,1620,30847
"3398",3271800910,2014,7,1,2,1360000,4,3.5,4270,5800,2,0,3,5,10,3170,1100,1937,0,98199,47.6474,-122.411,3100,5800
"3399",1786640030,2015,2,2,1,359950,3,2,1790,7212,1,0,0,4,8,1790,0,1998,0,98042,47.3898,-122.154,2330,7212
"3400",6071700020,2014,8,27,3,515000,3,2.25,1640,8400,1,0,0,4,8,1640,0,1962,0,98006,47.5484,-122.172,2110,8400
"3401",7305300470,2014,12,1,1,345000,2,1.75,1820,8409,1,0,0,4,6,910,910,1948,0,98155,47.7538,-122.327,1300,8409
"3402",9407000600,2014,9,16,2,242000,3,1,970,9600,1,0,0,3,7,970,0,1972,0,98045,47.4451,-121.768,1110,9600
"3403",6179900090,2015,5,7,4,415000,3,1.75,1770,10513,1,0,0,4,7,1400,370,1982,0,98028,47.7726,-122.266,2070,9968
"3404",8651410190,2014,11,12,3,179950,3,1,920,4875,1,0,0,5,6,920,0,1969,0,98042,47.3648,-122.081,960,5200
"3405",4083306553,2015,4,22,3,560000,3,2.5,1390,1411,3,0,0,3,8,1390,0,2008,0,98103,47.6485,-122.334,1350,1266
"3406",3472800068,2014,7,17,4,968000,5,2.5,2900,9799,1,0,0,3,8,1450,1450,1959,0,98004,47.6255,-122.208,2810,9687
"3407",6648770240,2014,12,24,3,360000,4,2.5,2390,7056,2,0,0,3,9,2390,0,1990,0,98001,47.3385,-122.264,2590,7801
"3408",7159200040,2014,9,17,3,2900000,4,3.25,4580,4838,2,0,3,4,11,3080,1500,1991,0,98109,47.6305,-122.354,3540,6483
"3409",7792000140,2015,5,4,1,369000,4,2.5,3060,27251,1.5,0,0,3,8,3060,0,2008,0,98022,47.1967,-121.966,1760,27251
"3410",1442870440,2014,7,2,3,475000,4,2.75,2620,6178,2,0,0,3,8,2620,0,2013,0,98045,47.4823,-121.771,2790,6538
"3411",1245001763,2015,3,3,2,670000,4,2.5,2110,7291,2,0,0,4,7,2110,0,1977,0,98033,47.6888,-122.201,2350,8625
"3412",2923069037,2014,7,21,1,210000,3,1.5,1920,61014,1,0,0,3,6,1920,0,1953,0,98038,47.4446,-122.074,1616,61014
"3413",1118001835,2014,12,23,2,1720000,4,2.5,3070,7207,2,0,0,4,10,2670,400,1927,0,98112,47.6325,-122.29,3190,7523
"3414",1937300270,2015,3,3,2,910000,3,3.5,2480,3200,2,0,0,3,10,2480,0,2010,0,98144,47.5951,-122.307,1980,3200
"3415",9828702266,2014,10,3,5,520000,3,2.5,1480,1165,3,0,0,3,8,1480,0,2006,0,98144,47.6199,-122.3,1480,1231
"3416",1025069255,2014,10,23,4,1180000,4,3.5,4150,49503,2,0,0,3,11,4150,0,2003,0,98053,47.6746,-122.018,3330,60137
"3417",2143700935,2014,9,3,3,317000,6,3.5,2120,5840,2,0,0,5,7,2120,0,1979,0,98055,47.4788,-122.227,1860,8000
"3418",4038400040,2014,11,24,1,520000,3,2,1670,8800,1,0,0,4,7,1150,520,1961,0,98008,47.6096,-122.132,2020,8250
"3419",3303860590,2014,6,27,5,465000,4,2.5,3060,6000,2,0,0,3,9,3060,0,2012,0,98038,47.3689,-122.058,3040,6000
"3420",2708450020,2014,9,12,5,450000,4,2.5,3236,9608,2,0,0,3,10,3236,0,2005,0,98030,47.3838,-122.195,3236,9660
"3421",3131201310,2014,9,30,2,525000,5,1,1280,3876,1.5,0,0,3,7,1280,0,1923,0,98105,47.6605,-122.324,1420,3825
"3422",1023059313,2015,2,5,4,390000,3,2.5,1910,4755,2,0,0,3,8,1910,0,1997,0,98059,47.4956,-122.162,2460,6099
"3423",3241600027,2014,10,6,1,390000,2,1.5,1870,12960,1.5,0,0,4,6,1350,520,1926,0,98118,47.5234,-122.288,1380,7800
"3424",2558690130,2014,8,13,3,465000,4,2.25,2140,7701,1,0,0,4,7,1470,670,1977,0,98034,47.7213,-122.171,2130,8050
"3425",3222059130,2014,6,16,1,565000,4,2.75,3130,139392,2,0,0,4,9,3130,0,1981,0,98030,47.3535,-122.19,2720,104544
"3426",1425069071,2015,3,23,1,875000,4,2.5,3230,256132,2,0,0,3,9,3230,0,2006,0,98053,47.6544,-121.998,3080,217800
"3427",7972601885,2015,4,30,4,350000,5,1.75,1380,7620,1,0,0,3,7,1180,200,1955,0,98106,47.5279,-122.345,1990,7620
"3428",8091410390,2015,2,17,2,220000,4,1.75,1910,8171,1,0,0,3,7,1910,0,1986,0,98030,47.35,-122.168,1910,7542
"3429",9477200460,2015,1,8,4,350000,3,1,950,9451,1,0,0,4,7,950,0,1977,0,98034,47.7308,-122.19,1480,8352
"3430",3260810580,2015,4,17,5,345000,3,2.75,2190,7258,2,0,0,3,8,2190,0,2000,0,98003,47.3486,-122.301,2190,8645
"3431",8807300570,2014,12,29,1,399950,3,1,1040,9600,1,0,0,3,7,1040,0,1978,0,98053,47.6738,-122.063,1370,10889
"3432",1556200155,2015,4,17,5,675000,3,2,1510,3817,1.5,0,0,3,8,1510,0,1905,1994,98122,47.6088,-122.294,1510,3817
"3433",1151100010,2014,5,15,4,280000,3,1,1330,20562,1.5,0,0,3,5,1330,0,1959,0,98045,47.4807,-121.775,1350,20562
"3434",7853361210,2015,2,18,3,4e+05,3,2,1650,5027,1.5,0,0,3,7,1650,0,2009,0,98065,47.515,-121.874,2430,6000
"3435",4139910170,2014,12,16,2,1010000,5,3.25,4050,35600,2,0,0,3,12,4050,0,1990,0,98006,47.5465,-122.122,4770,33880
"3436",5419000050,2014,9,17,3,338500,4,2.5,2717,4513,2,0,0,3,8,2717,0,2005,0,98001,47.3373,-122.266,2550,4841
"3437",526069024,2014,5,12,1,950000,5,3,4530,258746,1.5,0,0,4,9,3200,1330,2003,0,98077,47.7702,-122.066,3430,83199
"3438",6042000090,2014,10,2,4,525000,4,2.5,2520,7731,2,0,0,3,9,2520,0,1994,0,98155,47.7709,-122.297,2000,7704
"3439",7137950460,2014,9,26,5,272000,4,2.5,2070,6175,2,0,0,3,8,2070,0,1993,0,98092,47.3262,-122.174,1940,6175
"3440",6065300840,2015,5,1,5,2850000,4,4,5040,17208,1,0,0,5,10,2870,2170,1976,0,98006,47.5701,-122.188,4050,18647
"3441",2722059215,2014,6,3,2,239000,3,1.75,1340,16480,1,0,0,4,7,1340,0,1968,0,98042,47.364,-122.162,1520,10451
"3442",585000095,2014,12,16,2,625000,3,2.5,2180,5000,1,0,0,4,8,1240,940,1977,0,98116,47.5828,-122.396,2000,5000
"3443",4443801495,2014,9,17,3,470000,5,1.5,2180,4268,1.5,0,0,4,7,1340,840,1924,0,98117,47.6848,-122.389,1530,3880
"3444",7856400240,2015,2,11,3,1650000,4,3,3900,9750,1,0,4,5,10,2520,1380,1972,0,98006,47.5605,-122.158,3410,9450
"3445",8910500471,2015,2,17,2,407000,3,1,1140,7785,1,0,0,3,8,1140,0,1954,0,98177,47.709,-122.363,2080,10620
"3446",626059365,2015,4,12,7,699000,3,3.5,3200,10344,2,0,0,3,10,3200,0,2007,0,98011,47.7636,-122.216,2550,20152
"3447",1442800400,2014,6,28,6,230000,2,1.75,1910,3376,2,0,0,3,8,1910,0,1980,0,98038,47.3733,-122.057,1470,3623
"3448",6154500030,2014,6,26,4,1080000,4,3.5,3990,5267,2,0,0,3,10,3990,0,2008,0,98006,47.5641,-122.124,3230,6481
"3449",3908100020,2014,8,3,7,540000,4,1,1360,5766,1.5,0,0,5,7,1360,0,1951,0,98115,47.6827,-122.289,1500,5704
"3450",8103000110,2014,6,3,2,280000,2,1.5,1480,15641,1,0,0,4,7,1480,0,1940,0,98146,47.5008,-122.366,1520,7525
"3451",6844703240,2014,7,2,3,1080000,3,2.5,3280,10302,1,0,0,3,10,1680,1600,1970,0,98115,47.6948,-122.286,1550,6300
"3452",6669200200,2015,3,19,4,1500000,5,3.25,2590,11500,1,0,2,4,9,2590,0,1968,0,98040,47.545,-122.229,2780,11989
"3453",2769600190,2014,7,15,2,630000,5,2,1900,5000,1,0,2,3,8,1720,180,1957,0,98107,47.6735,-122.362,1770,5000
"3454",2938100005,2014,8,29,5,264950,3,1.5,1370,10115,1,0,0,4,7,1370,0,1957,0,98022,47.2027,-122,1450,9282
"3455",4045500130,2014,9,9,2,154000,2,1,1040,20524,1,0,3,3,6,1040,0,1949,1989,98014,47.6981,-121.875,1880,38996
"3456",1788800630,2014,10,29,3,96500,3,1,840,12091,1,0,0,3,6,840,0,1959,0,98023,47.3281,-122.343,840,9324
"3457",3353400840,2014,12,2,2,230000,6,1.5,2140,36509,1.5,0,0,4,8,2140,0,1903,1979,98001,47.2668,-122.252,1710,12000
"3458",666000143,2014,12,29,1,785000,3,3,1950,1983,3,0,0,3,9,1610,340,2009,0,98004,47.6078,-122.202,2040,2131
"3459",9169100185,2015,2,25,3,565000,3,1.75,1490,5000,1,0,1,3,8,1250,240,1954,0,98136,47.5257,-122.392,1980,5000
"3460",3650100105,2014,9,26,5,392500,2,1,1050,4125,1,0,0,4,7,1050,0,1909,0,98144,47.5736,-122.307,1650,4125
"3461",2112700030,2014,11,26,3,357000,5,2.75,1540,4000,1,0,0,3,7,1140,400,1990,0,98106,47.533,-122.354,1630,4000
"3462",5104510060,2014,12,15,1,353000,4,2.5,1830,5331,2,0,0,3,7,1830,0,2002,0,98038,47.3557,-122.016,1830,5175
"3463",8691440220,2015,2,2,1,1290000,5,4,4360,8030,2,0,0,3,10,4360,0,2015,0,98075,47.5923,-121.973,3570,6185
"3464",722069232,2014,9,5,5,998000,4,3.25,3770,982998,2,0,0,3,10,3770,0,1992,0,98058,47.414,-122.087,2290,37141
"3465",6646200090,2014,8,19,2,650000,4,3.5,3270,15704,2,0,0,3,9,2110,1160,1990,0,98074,47.6256,-122.042,3020,8582
"3466",3229200040,2014,7,23,3,215000,3,1.75,1430,13399,1,0,0,4,7,900,530,1946,0,98168,47.4787,-122.275,1720,6415
"3467",6706600090,2014,5,8,4,402000,3,2.5,1960,8000,1,0,0,4,7,1290,670,1977,0,98034,47.7249,-122.178,1960,8000
"3468",3931900510,2014,8,29,5,1400000,4,2.5,4070,7800,3,0,0,4,8,3390,680,2002,0,98115,47.6838,-122.327,2020,6760
"3469",9542830050,2015,4,22,3,355000,4,2.5,2150,3600,2,0,0,3,7,2150,0,2010,0,98038,47.3658,-122.019,2220,3915
"3470",3224069026,2014,5,20,2,330000,3,1,1180,43124,1,0,0,4,6,1180,0,1959,0,98027,47.5278,-122.063,1410,43560
"3471",191100870,2014,8,5,2,838400,4,2.5,2620,9525,2.5,0,0,4,9,2620,0,1974,0,98040,47.5631,-122.219,2580,9525
"3472",104510340,2014,9,25,4,276200,3,2.5,1480,7210,1,0,0,3,7,1180,300,1986,0,98023,47.3124,-122.351,1690,7396
"3473",11520200,2014,10,15,3,750000,4,2.5,3020,13122,2,0,0,3,9,2540,480,1997,0,98052,47.6989,-122.111,3020,10873
"3474",5490210670,2014,8,22,5,449950,4,2.5,2070,7312,1,0,0,4,7,1230,840,1977,0,98052,47.6958,-122.12,1770,7668
"3475",7131300025,2014,5,21,3,210000,3,1,1240,4842,1,0,0,4,6,1240,0,1916,0,98118,47.5166,-122.269,1540,5110
"3476",7856640170,2014,7,8,2,789900,3,2.5,3420,25150,1,0,0,4,10,1750,1670,1987,0,98006,47.5706,-122.152,2900,19604
"3477",2895800610,2014,9,26,5,352800,4,2.25,1800,2752,2,0,0,3,8,1800,0,2014,0,98106,47.5167,-122.346,1650,2752
"3478",6305900350,2015,4,22,3,449950,4,3,3290,10783,2,0,0,3,9,3290,0,1990,0,98031,47.3904,-122.178,2810,10783
"3479",6163900411,2014,10,3,5,310000,2,1,1050,8220,1,0,0,4,6,780,270,1947,0,98155,47.7598,-122.316,1340,7651
"3480",9500900060,2014,7,22,2,269950,3,1.75,1760,12823,1,0,0,4,7,1460,300,1956,0,98002,47.2868,-122.21,1450,10800
"3481",579002870,2014,5,6,2,612500,4,2,2060,5000,1,0,0,3,7,1030,1030,1949,2013,98117,47.6992,-122.379,1280,5000
"3482",179003055,2014,11,13,4,210000,3,1,1200,7500,1,0,0,3,6,1200,0,1905,1989,98178,47.4921,-122.275,1010,7000
"3483",1931300688,2015,4,29,3,533000,3,3,1280,1085,3,0,0,3,8,1280,0,2004,0,98103,47.6569,-122.346,1300,1310
"3484",203900610,2014,7,24,4,339000,3,1.75,1150,13278,1,0,0,5,7,1150,0,1966,0,98053,47.6384,-121.969,1560,12400
"3485",7549802030,2014,11,4,2,4e+05,4,1.75,1850,6480,1,0,0,4,7,1120,730,1958,0,98108,47.5525,-122.313,1610,5040
"3486",3057000400,2014,7,8,2,249000,2,1.5,1090,2686,2,0,0,3,7,1090,0,1982,0,98034,47.717,-122.19,1160,2158
"3487",3288301330,2015,4,8,3,475000,3,1.75,1890,7560,1,0,0,3,8,1430,460,1973,0,98034,47.7322,-122.185,1890,9095
"3488",5249800345,2014,6,19,4,590300,3,1.5,1470,7200,2,0,0,4,7,1470,0,1907,0,98118,47.5602,-122.28,1530,7200
"3489",6909700437,2014,5,22,4,353250,2,1,1060,1600,2,0,0,3,7,1060,0,1979,0,98144,47.5888,-122.294,1360,3360
"3490",687600010,2014,8,5,2,753000,4,1.75,2160,39430,1,0,0,4,8,1660,500,1974,0,98005,47.6378,-122.185,2430,35329
"3491",3298600340,2014,9,5,5,4e+05,6,3,3320,15600,1,0,0,4,8,1660,1660,1977,0,98092,47.2983,-122.166,2330,15360
"3492",6381501636,2014,8,20,3,320000,3,1,1780,6840,2,0,0,4,6,1780,0,1947,0,98125,47.727,-122.3,1410,7200
"3493",1370803940,2014,10,7,2,485000,3,1,1130,5758,1,0,0,3,7,960,170,1939,0,98199,47.6413,-122.401,1510,6000
"3494",4263200030,2014,12,5,5,299500,3,1,1280,6726,1,0,0,3,6,1280,0,1958,0,98144,47.5724,-122.301,1630,5000
"3495",7986400360,2014,7,17,4,770000,5,1.5,2160,5000,1.5,0,2,4,8,2160,0,1926,0,98107,47.6645,-122.36,1450,4265
"3496",3224800120,2014,8,26,2,250000,3,2.5,2070,8400,2,0,0,4,8,2070,0,1990,0,98002,47.3099,-122.206,2070,9239
"3497",3840700593,2015,4,6,1,345000,3,1.75,1380,10529,1,0,0,3,7,1380,0,1967,0,98034,47.7119,-122.233,1670,5694
"3498",3505100297,2015,4,11,6,505000,3,1.75,1240,4550,1.5,0,0,4,7,1240,0,1951,0,98116,47.5803,-122.398,2110,5700
"3499",1591600044,2014,10,10,5,409000,4,3.25,3140,10752,2,0,0,3,7,2300,840,1992,0,98146,47.5022,-122.363,1300,9920
"3500",4319200450,2015,1,20,2,436000,4,1,1200,6600,1.5,0,2,3,7,1200,0,1908,0,98136,47.5372,-122.382,1810,6600
"3501",2524049179,2014,8,26,2,2e+06,3,2.75,3050,44867,1,0,4,3,9,2330,720,1968,0,98040,47.5316,-122.233,4110,20336
"3502",5547700270,2014,7,15,2,625000,4,2.5,2570,5520,2,0,0,3,9,2570,0,2000,0,98074,47.6145,-122.027,2470,5669
"3503",3996900575,2014,10,7,2,259950,2,1,770,6542,1,0,0,3,6,770,0,1948,0,98155,47.747,-122.301,1120,8149
"3504",7955080270,2014,12,3,3,322500,4,2.75,2060,6659,1,0,0,3,7,1280,780,1981,0,98058,47.4276,-122.157,2020,8720
"3505",8122100905,2014,6,24,2,395000,4,1.75,1540,5120,1,0,0,5,6,770,770,1943,0,98126,47.5359,-122.372,1080,5120
"3506",4151800195,2015,3,30,1,650000,3,1,1410,4840,1,0,2,4,6,1230,180,1942,0,98033,47.6646,-122.204,1410,5400
"3507",6738700205,2015,5,5,2,1120000,4,3.5,2830,4000,1.5,0,0,3,7,1840,990,1919,2014,98144,47.5842,-122.292,2340,4000
"3508",4027700006,2015,4,9,4,405000,4,2.5,2670,20894,2,0,0,3,9,2330,340,2002,0,98155,47.7735,-122.281,2440,15815
"3509",1085622890,2014,7,8,2,333490,4,2.5,2250,3916,2,0,0,3,8,2250,0,2014,0,98003,47.3413,-122.18,2156,3920
"3510",98001070,2014,8,18,1,1170000,5,4.25,4610,13252,2,0,4,3,11,4610,0,2004,0,98075,47.5878,-121.969,4400,15154
"3511",3330501975,2014,11,17,1,475000,5,2,2040,6180,2,0,0,4,7,2040,0,1908,0,98118,47.5503,-122.28,1870,4365
"3512",9471200065,2014,10,15,3,1860000,5,3.25,5570,9600,2,0,0,5,9,3860,1710,1952,0,98105,47.6708,-122.262,3170,10400
